name,MET2013,INCTOT,SEX,RACWHT,EDUC,VALUEH,employment,year,25-35 percentage,children percentage,23-27 vs 13-17 ratio
"Iowa City, IA",26980,49568.90411,0.493150685,0.945205479,9.164383562,220616.4384,0.985507246,2017,0.312359551,0.071942446,1.761904762
"Ithaca, NY ",27060,44106.75,0.525,0.95,8.9,198175,0.944444444,2017,0.224789916,0.102803738,1.163636364
"Jackson, MI ",27100,35947.14286,0.553571429,0.946428571,7.544642857,139015.1786,0.951923077,2017,0.269372694,0.086757991,1.076086957
"Jackson, MS ",27140,40394.97257,0.523690773,0.663341646,8.122194514,167841.3965,0.948228883,2017,0.251364366,0.060025543,0.736720554
"Jackson, TN ",27180,34331.48148,0.5,0.703703704,8.018518519,127759.2593,1,2017,0.177419355,0.060606061,0.890625
"Jacksonville, FL ",27260,43855.03083,0.510480888,0.812577065,8.085080148,216739.4575,0.985468956,2017,0.247712878,0.0375,0.929113924
"Janesville-Beloit, WI ",27500,41591.46667,0.48,0.933333333,7.92,161453.3333,0.985915493,2017,0.223214286,0.1,1.245614035
"Jefferson City, MO",27620,36420.71429,0.482142857,1,7.723214286,176964.2857,0.980952381,2017,0.251415629,0.058558559,1.010526316
"Johnstown, PA ",27780,37158.28829,0.45045045,0.990990991,8.027027027,114297.2973,0.990384615,2017,0.163732394,0.075268817,0.971698113
"Joplin, MO ",27900,36808.33333,0.5,0.942028986,7.420289855,111829.7101,0.968503937,2017,0.252346194,0.078512397,0.686131387
"Kalamazoo-Portage, MI ",28020,42209.88372,0.534883721,0.930232558,7.751937984,162210.0775,0.970954357,2017,0.253413435,0.105603448,0.803212851
"Kankakee, IL ",28100,43955.90361,0.602409639,0.879518072,7.795180723,152431.3253,0.96,2017,0.222222222,0.076923077,0.595238095
"Kansas City, MO-KS",28140,47172.21274,0.515582656,0.899051491,8.300135501,196424.3902,0.972563177,2017,0.255504971,0.098909091,0.884843982
"Knoxville, TN ",28940,45793.80952,0.50170068,0.969387755,8.261904762,174302.7211,0.978021978,2017,0.224783862,0.068376068,0.863492063
"La Crosse-Onalaska, WI-MN",29100,40808.97059,0.514705882,0.970588235,8.367647059,180382.3529,1,2017,0.231292517,0.058823529,0.833333333
"Lafayette, LA ",29180,42784.40678,0.498305085,0.847457627,7.850847458,173825.4237,0.95620438,2017,0.255222525,0.037366548,0.861313869
"Lafayette-West Lafayette, IN",29200,47146.34783,0.52173913,0.87826087,8.452173913,162939.1304,0.981481481,2017,0.326007326,0.086142322,1.719101124
"Lake Havasu City-Kingman,AZ",29420,40186.33333,0.566666667,0.8,7.15,184750,0.924528302,2017,0.174226804,0.047337278,0.672268908
"Lakeland-Winter Haven, FL",29460,35143.87409,0.503631961,0.857142857,7.404358354,171693.7046,0.959677419,2017,0.23819978,0.039170507,0.967171717
"Lancaster, PA ",29540,47525.55957,0.563176895,0.949458484,7.566787004,269545.1264,0.976833977,2017,0.257142857,0.120527307,0.98340249
"Lansing-East Lansing, MI",29620,43606.05422,0.493975904,0.915662651,8.289156627,154745.1807,0.961661342,2017,0.259430008,0.082390953,0.996666667
"Laredo, TX ",29700,32165.22368,0.532894737,0.940789474,7.460526316,129200.6579,0.965034965,2017,0.283306581,0.02266289,0.779279279
"Las Cruces, NM",29740,34916.53061,0.418367347,0.887755102,8.040816327,163137.7551,0.934065934,2017,0.283861671,0.035532995,0.91
"Las Vegas-Henderson-Paradise, NV",29820,44707.79705,0.516912402,0.671292281,7.597571552,273027.0598,0.972170686,2017,0.26456621,0.033482913,0.993883792
"Lawrence, KS ",29940,38215.90909,0.545454545,0.954545455,8.772727273,216318.1818,1,2017,0.322033898,0.087719298,1.619047619
"Lebanon, PA ",30140,41869.15663,0.469879518,0.915662651,7.722891566,218518.0723,1,2017,0.211783439,0.045112782,0.702702703
"Lewiston-Auburn, ME ",30340,35142.30769,0.519230769,0.980769231,7.75,174128.8462,0.956521739,2017,0.20657277,0.068181818,1.533333333
"Lima, OH ",30620,42181.81081,0.513513514,0.945945946,8.040540541,142413.5135,0.986111111,2017,0.236421725,0.047297297,0.924050633
"Lincoln, NE ",30700,51563.72881,0.519774011,0.960451977,8.711864407,200525.4237,0.994011976,2017,0.29386344,0.111764706,1.00617284
"Little Rock-North LittleRock-Conway,AR",30780,46699.82927,0.52195122,0.86097561,8.336585366,187795.122,0.971204188,2017,0.256393862,0.061097257,0.985714286
"Los Angeles-Long Beach-Anaheim,CA",31080,46948.70457,0.523816079,0.560848018,8.177312775,622411.5914,0.963203783,2017,0.278795847,0.020730988,1.112571898
"Louisville/Jefferson County, KY-IN",31140,46624.11883,0.489425982,0.9224572,8.472306143,196508.6606,0.976369495,2017,0.247924737,0.072544643,0.934466019
"Lubbock, TX ",31180,46974.64865,0.518918919,0.843243243,8.432432432,168340,0.971428571,2017,0.298397864,0.060402685,1.191919192
"Lynchburg, VA ",31340,44183.62205,0.559055118,0.874015748,8.307086614,179181.1024,0.966386555,2017,0.201842546,0.070539419,0.955555556
"Madera, CA ",31460,31328.98305,0.474576271,0.644067797,7,192132.2034,0.962962963,2017,0.279521674,0.005347594,0.987179487
"Manchester-Nashua, NH ",31700,46148.13725,0.485294118,0.916666667,8.593137255,274597.549,0.974489796,2017,0.237037037,0.107142857,1.076555024
"Mansfield, OH ",31900,32797.21311,0.557377049,1,6.754098361,108377.0492,0.946428571,2017,0.239616613,0.066666667,1.253968254
"McAllen-Edinburg-Mission, TX ",32580,31808.46868,0.556844548,0.946635731,7.143851508,113162.413,0.961636829,2017,0.29153605,0.03823178,0.772477064
"Medford, OR ",32780,35422.88462,0.538461538,0.961538462,7.192307692,338525.9615,0.967032967,2017,0.237199582,0.052863436,1.081632653
"Memphis, TN-MS-AR ",32820,41464.13793,0.533661741,0.646962233,8.064039409,176261.0837,0.958041958,2017,0.251665812,0.054989817,0.913352273
"Merced, CA ",32900,36494.71154,0.548076923,0.721153846,7.240384615,278841.3462,0.89,2017,0.286580087,0.018126888,0.795811518
"Miami-Fort Lauderdale-West PalmBeach,FL",33100,45233.72915,0.500333556,0.764176117,8.32688459,345606.7378,0.965949821,2017,0.233879891,0.030537634,1.005301524
"Michigan City-La Porte,IN",33140,36661.9697,0.590909091,1,7.090909091,128636.3636,0.93442623,2017,0.27191679,0.098360656,0.984615385
"Midland, TX ",33260,72889.06542,0.570093458,0.887850467,8.495327103,228850.4673,1,2017,0.322727273,0.046948357,1.318181818
"Milwaukee-Waukesha-West Allis, WI",33340,50386.6254,0.479365079,0.887301587,8.520634921,220468.4127,0.972972973,2017,0.247580792,0.103982301,0.877061469
"Minneapolis-St. Paul-Bloomington, MN-WI",33460,53774.78437,0.518418688,0.896675651,8.522461815,269385.9838,0.976788252,2017,0.261369044,0.102470741,0.951003542
"Mobile, AL ",33660,39570.28426,0.45177665,0.705583756,8.050761421,152784.7716,0.98255814,2017,0.238300161,0.047404063,1.191489362
"Modesto, CA ",33700,36797.75362,0.543478261,0.782608696,7.260869565,314814.8551,0.94140625,2017,0.27386411,0.02435312,0.879056047
"Monroe, LA ",33740,39725.67164,0.507462687,0.910447761,7.671641791,143544.7761,1,2017,0.257467994,0.049723757,1.102040816
"Monroe, MI ",33780,42526.80412,0.525773196,0.979381443,7.804123711,185484.5361,0.989010989,2017,0.210155148,0.120805369,0.594339623
"Montgomery, AL ",33860,33868.36257,0.479532164,0.660818713,7.701754386,154491.2281,0.987179487,2017,0.246606335,0.059633028,1.065217391
"Morgantown, WV ",34060,43059.23077,0.509615385,0.980769231,8.509615385,170850.9615,0.94,2017,0.315789474,0.05982906,1.597014925
"Muncie, IN ",34620,47838.90625,0.546875,0.953125,7.859375,102470.3125,0.983606557,2017,0.245901639,0.059259259,1.230769231
"Muskegon, MI ",34740,37353.33333,0.528455285,0.93495935,7.227642276,119829.2683,0.981818182,2017,0.246511628,0.061320755,0.736842105
"Myrtle Beach-Conway-North MyrtleBeach,SC-NC",34820,33034.13542,0.473958333,0.916666667,7.875,216734.375,0.916666667,2017,0.182926829,0.096296296,0.761261261
"Napa, CA ",34900,49372.28916,0.493975904,0.795180723,7.78313253,621662.6506,0.945205479,2017,0.213723285,0.052631579,0.815533981
"Naples-Immokalee-Marco Island, FL",34940,39088.67769,0.462809917,0.851239669,7.173553719,305024.7934,0.939130435,2017,0.20311486,0.063897764,0.888888889
"Nashville-Davidson--Murfreesboro--Franklin, TN ",34980,46379.18437,0.493488691,0.89307745,8.374228924,266882.3167,0.980980249,2017,0.262966418,0.075203973,1.043589744
"New Haven-Milford, CT",35300,48640.14286,0.512244898,0.851020408,8.530612245,285424.2857,0.956236324,2017,0.262663702,0.0724365,1.063917526
"New Orleans-Metairie, LA",35380,48475.40113,0.505084746,0.744632768,8.341242938,256917.2881,0.961399276,2017,0.274120706,0.032451323,1.15497076
"New York-Newark-Jersey City,NY-NJ-PA",35620,57610.56737,0.510632128,0.674173594,8.793446743,542575.9424,0.965735911,2017,0.262050455,0.048765574,1.053450913
"Niles-Benton Harbor, MI",35660,33573.25581,0.550387597,0.852713178,7.914728682,165612.4031,0.983606557,2017,0.230853392,0.056872038,0.795918367
"North Port-Sarasota-Bradenton, FL",35840,44127.05882,0.479411765,0.908823529,7.973529412,279515,0.964285714,2017,0.183193731,0.079646018,0.832386364
"Norwich-New London, CT",35980,49209.54802,0.485875706,0.915254237,8.18079096,271203.3898,0.969325153,2017,0.219512195,0.108187135,0.801932367
"Ocala, FL ",36100,32329.31507,0.52739726,0.849315068,7.493150685,139569.863,0.93129771,2017,0.214528174,0.056962025,0.954248366
"Ocean City, NJ",36140,41730.53659,0.5,0.951219512,7.890243902,382890.2439,0.922077922,2017,0.169127517,0.111111111,1.018181818
"Odessa, TX ",36220,40621.52381,0.561904762,0.876190476,7,164352.381,0.98,2017,0.282352941,0.041666667,0.988235294
"Ogden-Clearfield, UT ",36260,43786.78038,0.524520256,0.938166311,7.904051173,263889.5522,0.990804598,2017,0.306577917,0.134099617,0.854800937
"Oklahoma City, OK",36420,45633.18574,0.515601783,0.854383358,8.089153046,176578.3061,0.9824,2017,0.270452358,0.057651246,0.912912913
"Olympia-Tumwater, WA ",36500,43493.3557,0.510067114,0.926174497,7.832214765,265312.0805,0.97761194,2017,0.248878924,0.06006006,0.959459459
"Omaha-Council Bluffs, NE-IA",36540,45519.44429,0.51,0.948571429,8.442857143,170535,0.984939759,2017,0.263135947,0.099841521,0.890879479
"Orlando-Kissimmee-Sanford, FL ",36740,45926.99079,0.518828452,0.789121339,8.305439331,255611.3808,0.966726619,2017,0.255566398,0.039569594,1.027089783
"Oshkosh-Neenah, WI ",36780,45518.76404,0.460674157,0.93258427,8.123595506,199606.7416,0.988235294,2017,0.239071038,0.097142857,0.902777778
"Owensboro, KY ",36980,36029.10256,0.525641026,0.974358974,7.512820513,150047.4359,0.98630137,2017,0.238983051,0.106382979,0.764044944
"Oxnard-Thousand Oaks-Ventura, CA",37100,43068.36401,0.54396728,0.809815951,8.083844581,568648.2618,0.964523282,2017,0.246921872,0.036264733,0.878734622
"Palm Bay-Melbourne-Titusville, FL",37340,40682.07171,0.486055777,0.87250996,8.091633466,224931.8725,0.972850679,2017,0.186708861,0.058380414,0.929411765
"Parkersburg-Vienna, WV ",37620,33130.37736,0.490566038,1,8.20754717,124179.2453,0.882352941,2017,0.176908752,0.126315789,0.78
"Pensacola-Ferry Pass-Brent, FL",37860,42423.7037,0.577777778,0.866666667,8.125925926,179005.9259,0.976377953,2017,0.253521127,0.058730159,1.246861925
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",37980,52280.29688,0.50546875,0.819010417,8.566927083,271808.8021,0.963631392,2017,0.253108919,0.078497812,0.983416771
"Phoenix-Mesa-Scottsdale, AZ ",38060,46019.88288,0.519273536,0.826167532,8.101186064,268411.2305,0.969310482,2017,0.262128702,0.056241656,0.947150259
"Pittsburgh, PA ",38300,47619.16657,0.525014715,0.948793408,8.585050029,182057.9753,0.975548589,2017,0.243527508,0.071760797,1.101401484
"Pittsfield, MA ",38340,40711.03774,0.528301887,0.91509434,8.037735849,249856.6038,0.958333333,2017,0.179646937,0.167630058,0.844036697
"Portland-South Portland, ME",38860,45581.73285,0.498194946,0.967509025,8.241877256,250355.2347,0.976923077,2017,0.242424242,0.112903226,1.020618557
"Portland-Vancouver-Hillsboro, OR-WA ",38900,51103.61452,0.515018773,0.886107635,8.485607009,384034.2929,0.974915254,2017,0.261876307,0.055904164,0.939601922
"Port St. Lucie,FL",38940,40514.31138,0.538922156,0.892215569,7.796407186,253341.3174,0.973154362,2017,0.201527615,0.06122449,0.842696629
"Prescott, AZ ",39140,32091.78082,0.493150685,0.780821918,7.260273973,207698.6301,1,2017,0.193979933,0.086206897,0.868131868
"Providence-Warwick, RI-MA ",39300,48246.65347,0.515841584,0.911881188,8.283168317,306088.5149,0.97260274,2017,0.238898653,0.075527219,0.958244111
"Provo-Orem, UT ",39340,42647.11504,0.573451327,0.953982301,8.256637168,313679.646,0.978599222,2017,0.348844673,0.119595216,1.047040971
"Pueblo, CO ",39380,37859.25532,0.510638298,0.904255319,7.627659574,181574.4681,0.964705882,2017,0.241561181,0.043668122,0.852173913
"Punta Gorda, FL",39460,30581.15385,0.634615385,0.884615385,6.980769231,182730.7692,0.97826087,2017,0.149509804,0.049180328,0.862068966
"Racine, WI ",39540,44389.02439,0.487804878,0.963414634,8.085365854,202292.6829,0.9875,2017,0.211731044,0.121621622,0.6625
"Raleigh, NC ",39580,55909.11582,0.498132005,0.794520548,9.02988792,286423.9103,0.981308411,2017,0.258143075,0.071933962,0.882991556
"Reading, PA ",39740,43353.22034,0.511864407,0.905084746,7.596610169,191901.0169,0.935018051,2017,0.234074074,0.097046414,0.803921569
"Redding, CA ",39820,43160.38462,0.567307692,0.855769231,7.807692308,331769.2308,0.944444444,2017,0.242746615,0.079681275,0.73880597
"Reno, NV ",39900,46485.83871,0.493548387,0.864516129,8.322580645,321082.2581,0.975694444,2017,0.268067227,0.051724138,1.237288136
"Richmond, VA ",40060,46883.42417,0.52014218,0.783175355,8.582938389,254773.2227,0.95964691,2017,0.265290974,0.055400112,1.096256684
"Riverside-San Bernardino-Ontario, CA",40140,38880.79391,0.520449078,0.657177225,7.500801925,354783.0794,0.955061082,2017,0.261907044,0.024149286,0.938136827
"Roanoke, VA ",40220,43393.16092,0.517241379,0.91954023,7.977011494,202140.8046,0.99375,2017,0.219010918,0.064516129,0.898203593
"Rochester, NY ",40380,42199.14894,0.541927409,0.923654568,8.198998748,165360.3254,0.982666667,2017,0.227371786,0.08115016,0.947089947
"Rockford, IL ",40420,39931.59574,0.563829787,0.882978723,7.723404255,125321.8085,0.950549451,2017,0.220651506,0.08913649,0.802083333
"Rocky Mount, NC",40580,38315,0.5,0.648648649,7.418918919,122729.7297,0.985915493,2017,0.216438356,0.050632911,0.931506849
"Sacramento--Roseville--Arden-Arcade, CA ",40900,48066.11607,0.509672619,0.70014881,8.150297619,368055.506,0.95951417,2017,0.26103583,0.045859873,0.930894309
"Saginaw, MI ",40980,37017.79412,0.551470588,0.889705882,7.397058824,124632.3529,0.935483871,2017,0.234126984,0.072033898,0.879032258
"St. George, UT",41100,36548.27586,0.603448276,0.982758621,6.75862069,226258.6207,1,2017,0.238383838,0.152542373,0.556701031
"St. Joseph, MO-KS",41140,36492.70588,0.505882353,0.964705882,7.364705882,126329.4118,1,2017,0.246898263,0.070351759,0.941860465
"St. Louis, MO-IL",41180,47402.26714,0.515864893,0.904810645,8.399692938,181571.8526,0.97575431,2017,0.242466253,0.095997593,0.855020796
"Salinas, CA ",41500,39967.54647,0.520446097,0.669144981,7.602230483,603920.8178,0.968,2017,0.280060309,0.025572005,1.045307443
"Salisbury, MD-DE ",41540,38970.94262,0.495901639,0.848360656,7.778688525,227159.4262,0.968609865,2017,0.210144928,0.071264368,0.753424658
"Salt Lake City,UT",41620,45031.85268,0.525669643,0.887276786,8.095982143,307533.0357,0.973684211,2017,0.29512894,0.110436893,0.912154031
"San Angelo, TX",41660,41659.63855,0.542168675,0.891566265,7.626506024,158478.3133,0.944444444,2017,0.27787307,0.074074074,1.380952381
"San Antonio-New Braunfels,TX",41700,41793.44735,0.525821596,0.852448021,7.837692824,192732.5956,0.972343523,2017,0.274850299,0.045440398,0.956313993
"San Diego-Carlsbad, CA",41740,51124.82309,0.515828678,0.709497207,8.388578523,544865.6735,0.969839142,2017,0.286615537,0.028700906,1.135906928
"San Francisco-Oakland-Hayward, CA",41860,70896.46856,0.509202454,0.48696319,8.874233129,929204.5629,0.977272727,2017,0.28600429,0.031203964,1.162194159
"San Jose-Sunnyvale-Santa Clara,CA",41940,77700.76214,0.528475712,0.424623116,9.004187605,1044932.58,0.975806452,2017,0.275242544,0.036879896,1.008695652
"San Luis Obispo-PasoRobles-ArroyoGrande,CA",42020,53712.87234,0.521276596,0.882978723,8.117021277,574829.7872,0.975903614,2017,0.23538961,0.062068966,1.173076923
"Santa Cruz-Watsonville, CA",42100,43522.33766,0.5,0.772727273,7.668831169,662344.1558,0.964539007,2017,0.236583522,0.057507987,1.110294118
"Santa Fe, NM",42140,34181.60494,0.49382716,0.790123457,7.543209877,317135.8025,0.972972973,2017,0.213920164,0.033492823,1.011627907
"Santa Maria-Santa Barbara,CA",42200,45093.96825,0.518518519,0.798941799,7.835978836,638571.4286,0.970588235,2017,0.274651275,0.033274956,0.97752809
"Santa Rosa, CA",42220,47978.04082,0.546938776,0.873469388,8.302040816,660000,0.952586207,2017,0.22932481,0.06445993,0.93442623
"Scranton--Wilkes-Barre--Hazleton, PA ",42540,37954.62264,0.544025157,0.962264151,8.213836478,148306.6038,0.973770492,2017,0.216176471,0.095238095,1.013651877
"Seattle-Tacoma-Bellevue, WA ",42660,64087.74913,0.532815534,0.750679612,8.50368932,473935.1845,0.976220275,2017,0.279972917,0.049922266,1.109276348
"Sebastian-Vero Beach, FL",42680,37131.06383,0.531914894,0.872340426,7.829787234,225382.9787,1,2017,0.161172161,0.102272727,0.566666667
"Sheboygan, WI ",43100,40824.18919,0.486486486,0.972972973,7.635135135,205486.4865,0.971014493,2017,0.209339775,0.161538462,0.684931507
"Shreveport-Bossier City, LA",43340,44127.66169,0.517412935,0.786069652,7.606965174,215925.3731,0.946524064,2017,0.254415011,0.045553145,0.903669725
"Spartanburg, SC ",43900,39078.56436,0.5,0.846534653,7.861386139,136750,0.972826087,2017,0.2257109,0.097112861,0.813333333
"Spokane-Spokane Valley, WA",44060,38650.18568,0.530503979,0.888594164,7.973474801,220450.9284,0.958944282,2017,0.241878323,0.070818071,0.935400517
"Springfield, IL ",44100,41869.26554,0.564971751,0.937853107,8.13559322,140132.7684,0.964071856,2017,0.230898405,0.090909091,1.02173913
"Springfield, MA ",44140,44563.48837,0.514534884,0.921511628,8.348837209,229586.6279,0.969230769,2017,0.229468599,0.060150376,1.012232416
"Springfield, MO ",44180,40014.93671,0.523206751,0.966244726,7.924050633,150481.0127,0.982222222,2017,0.243141474,0.079646018,1.09047619
"Springfield, OH ",44220,38972.91139,0.569620253,0.949367089,7.367088608,151886.0759,0.972222222,2017,0.212686567,0.111111111,0.797979798
"State College, PA",44300,42383.73494,0.457831325,0.975903614,8.168674699,227380.7229,0.948717949,2017,0.249037227,0.092783505,1.095744681
"Stockton-Lodi, CA ",44700,48057.45763,0.556497175,0.717514124,7.519774011,358398.3051,0.956395349,2017,0.270676692,0.020299145,0.794178794
"Syracuse, NY ",45060,43749.73118,0.512544803,0.946236559,8.299283154,140328.6738,0.963249516,2017,0.242110113,0.082778306,0.885122411
"Tampa-St. Petersburg-Clearwater, FL",45300,44608.71725,0.5,0.855349345,8.144104803,249945.7969,0.9771261,2017,0.223936289,0.044516289,0.927908247
"Toledo, OH ",45780,39857.07512,0.509389671,0.908450704,8.194835681,151070.892,0.965770171,2017,0.230679837,0.064231738,0.950738916
"Topeka, KS ",45820,37071.36646,0.49689441,0.944099379,8.02484472,128577.6398,0.987261146,2017,0.228887135,0.134482759,0.615384615
